37.20,18.20,64.76,626.00,400,0,2022-12-14T09:59:47
36.50,18.70,65.66,638.00,400,0,2022-12-14T10:00:47
35.80,19.10,66.38,636.00,400,0,2022-12-14T10:01:47
35.60,19.40,66.92,636.00,400,0,2022-12-14T10:02:47
35.30,19.60,67.28,639.00,403,0,2022-12-14T10:03:47
35.30,19.70,67.46,641.00,407,1,2022-12-14T10:04:47
35.10,20.00,68.00,639.00,409,1,2022-12-14T10:05:47
35.00,20.10,68.18,638.00,401,0,2022-12-14T10:06:47
34.90,20.20,68.36,636.00,411,1,2022-12-14T10:07:47
35.00,20.30,68.54,637.00,410,1,2022-12-14T10:08:47
35.00,20.30,68.54,635.00,402,0,2022-12-14T10:09:47
35.00,20.40,68.72,627.00,402,0,2022-12-14T10:10:48
35.00,20.50,68.90,627.00,402,0,2022-12-14T10:11:48
34.90,20.50,68.90,630.00,400,0,2022-12-14T10:12:48
34.70,20.60,69.08,631.00,400,0,2022-12-14T10:13:48
34.80,20.60,69.08,640.00,403,0,2022-12-14T10:14:48
34.80,20.70,69.26,630.00,406,0,2022-12-14T10:15:48
34.80,20.70,69.26,629.00,403,0,2022-12-14T10:16:48
34.70,20.80,69.44,634.00,408,1,2022-12-14T10:17:48
34.70,20.80,69.44,635.00,410,1,2022-12-14T10:18:48
34.60,20.90,69.62,636.00,403,0,2022-12-14T10:19:48
34.50,20.90,69.62,637.00,406,0,2022-12-14T10:20:48
34.40,20.90,69.62,637.00,403,0,2022-12-14T10:21:48
34.40,21.00,69.80,642.00,400,0,2022-12-14T10:22:48
34.20,21.00,69.80,636.00,400,0,2022-12-14T10:23:48
34.10,21.10,69.98,640.00,403,0,2022-12-14T10:24:49
34.20,21.10,69.98,636.00,401,0,2022-12-14T10:25:49
33.90,21.10,69.98,635.00,400,0,2022-12-14T10:26:49
34.00,21.20,70.16,644.00,410,1,2022-12-14T10:27:49
33.80,21.20,70.16,639.00,400,0,2022-12-14T10:28:49
33.70,21.30,70.34,642.00,414,2,2022-12-14T10:29:49
33.80,21.30,70.34,642.00,421,3,2022-12-14T10:30:49
33.90,21.30,70.34,644.00,406,0,2022-12-14T10:31:49
33.90,21.40,70.52,644.00,400,0,2022-12-14T10:32:49
33.70,21.40,70.52,641.00,414,2,2022-12-14T10:33:49
33.60,21.40,70.52,645.00,400,0,2022-12-14T10:34:49
