34.50,16.00,60.80,548.00,405,0,2022-12-14T12:16:50
34.20,16.50,61.70,554.00,416,2,2022-12-14T12:17:50
34.20,16.90,62.42,559.00,416,2,2022-12-14T12:18:50
33.90,17.30,63.14,515.00,417,2,2022-12-14T12:19:50
33.70,17.60,63.68,562.00,851,68,2022-12-14T12:20:50
33.70,18.00,64.40,567.00,719,48,2022-12-14T12:21:50
33.40,18.30,64.94,570.00,1060,100,2022-12-14T12:22:50
33.50,18.60,65.48,581.00,1316,139,2022-12-14T12:23:50
33.60,18.80,65.84,582.00,1720,357,2022-12-14T12:24:50
33.70,19.10,66.38,585.00,1118,109,2022-12-14T12:25:51
33.00,19.30,66.74,587.00,712,47,2022-12-14T12:26:51
32.60,19.50,67.10,588.00,674,41,2022-12-14T12:27:51
32.40,19.70,67.46,589.00,641,36,2022-12-14T12:28:51
32.30,19.90,67.82,590.00,623,33,2022-12-14T12:29:51
32.20,20.00,68.00,591.00,686,43,2022-12-14T12:30:51
32.20,20.20,68.36,593.00,640,36,2022-12-14T12:31:51
32.00,20.30,68.54,595.00,649,37,2022-12-14T12:32:51
32.00,20.50,68.90,595.00,653,38,2022-12-14T12:33:51
31.90,20.60,69.08,596.00,626,34,2022-12-14T12:34:51
31.80,20.70,69.26,598.00,627,34,2022-12-14T12:35:51
31.80,20.80,69.44,597.00,612,32,2022-12-14T12:36:51
31.70,20.90,69.62,598.00,597,30,2022-12-14T12:37:51
31.70,21.00,69.80,599.00,589,28,2022-12-14T12:38:51
31.60,21.10,69.98,599.00,581,27,2022-12-14T12:39:52
31.60,21.20,70.16,599.00,570,25,2022-12-14T12:40:52
31.60,21.30,70.34,598.00,565,25,2022-12-14T12:41:52
31.50,21.40,70.52,599.00,560,24,2022-12-14T12:42:52
31.50,21.50,70.70,599.00,561,24,2022-12-14T12:43:52
31.50,21.50,70.70,600.00,572,26,2022-12-14T12:44:52
31.50,21.70,71.06,607.00,570,25,2022-12-14T12:45:52
31.40,21.70,71.06,607.00,1231,126,2022-12-14T12:46:52
31.70,21.90,71.42,608.00,671,41,2022-12-14T12:47:52
31.40,21.90,71.42,608.00,620,33,2022-12-14T12:48:52
31.30,21.90,71.42,607.00,597,30,2022-12-14T12:49:52
31.30,22.00,71.60,608.00,591,29,2022-12-14T12:50:52
31.20,22.10,71.78,608.00,596,29,2022-12-14T12:51:52
31.20,22.20,71.96,609.00,603,30,2022-12-14T12:52:52
31.20,22.20,71.96,609.00,602,30,2022-12-14T12:53:52
31.20,22.20,71.96,609.00,591,29,2022-12-14T12:54:53
31.10,22.30,72.14,610.00,570,25,2022-12-14T12:55:53
31.00,22.50,72.50,611.00,555,23,2022-12-14T12:56:53
31.00,22.50,72.50,611.00,534,20,2022-12-14T12:57:53
30.90,22.60,72.68,610.00,502,15,2022-12-14T12:58:53
30.90,22.60,72.68,583.00,491,13,2022-12-14T12:59:53
30.90,22.70,72.86,612.00,473,11,2022-12-14T13:00:53
30.90,22.70,72.86,613.00,463,9,2022-12-14T13:01:53
30.90,22.80,73.04,613.00,459,8,2022-12-14T13:02:53
30.90,22.90,73.22,614.00,552,23,2022-12-14T13:03:53
30.80,22.90,73.22,615.00,456,8,2022-12-14T13:04:53
30.80,23.00,73.40,614.00,432,4,2022-12-14T13:05:53
30.80,23.00,73.40,615.00,422,3,2022-12-14T13:06:53
30.70,23.10,73.58,614.00,414,2,2022-12-14T13:07:54
30.70,23.10,73.58,614.00,414,2,2022-12-14T13:08:54
30.70,23.20,73.76,614.00,418,2,2022-12-14T13:09:54
30.70,23.20,73.76,615.00,425,3,2022-12-14T13:10:54
30.70,23.30,73.94,616.00,444,6,2022-12-14T13:11:54
30.70,23.30,73.94,617.00,441,6,2022-12-14T13:12:54
30.60,23.40,74.12,615.00,451,7,2022-12-14T13:13:54
30.70,23.40,74.12,618.00,436,5,2022-12-14T13:14:54
