57.10,20.50,68.90,12.00,400,0,2022-12-20T09:51:55
50.70,20.60,69.08,14.00,400,0,2022-12-20T09:52:55
50.60,20.50,68.90,28.00,400,0,2022-12-20T09:53:56
50.80,20.50,68.90,30.00,400,0,2022-12-20T09:54:56
51.20,20.30,68.54,45.00,400,0,2022-12-20T09:55:56
51.20,20.30,68.54,42.00,400,0,2022-12-20T09:56:56
51.20,20.30,68.54,39.00,411,1,2022-12-20T09:57:56
51.30,20.30,68.54,39.00,402,0,2022-12-20T09:58:56
51.40,20.20,68.36,37.00,400,0,2022-12-20T09:59:56
51.60,20.20,68.36,39.00,403,0,2022-12-20T10:00:56
51.70,20.20,68.36,41.00,403,0,2022-12-20T10:01:56
51.80,20.20,68.36,43.00,400,0,2022-12-20T10:02:56
51.90,20.10,68.18,18.00,403,0,2022-12-20T10:03:56
52.00,20.10,68.18,16.00,416,2,2022-12-20T10:04:56
52.00,20.20,68.36,16.00,400,0,2022-12-20T10:05:56
51.90,20.30,68.54,17.00,405,0,2022-12-20T10:06:56
52.00,20.30,68.54,13.00,405,0,2022-12-20T10:07:57
52.10,20.30,68.54,14.00,405,0,2022-12-20T10:08:57
52.10,20.30,68.54,14.00,405,0,2022-12-20T10:09:57
52.10,20.30,68.54,15.00,405,0,2022-12-20T10:10:57
52.20,20.30,68.54,16.00,408,1,2022-12-20T10:11:57
52.20,20.30,68.54,17.00,406,0,2022-12-20T10:12:57
52.20,20.30,68.54,16.00,414,2,2022-12-20T10:13:57
52.20,20.30,68.54,16.00,413,1,2022-12-20T10:14:57
52.20,20.30,68.54,17.00,416,2,2022-12-20T10:15:57
52.20,20.30,68.54,15.00,415,2,2022-12-20T10:16:57
52.30,20.30,68.54,13.00,418,2,2022-12-20T10:17:57
52.20,20.30,68.54,13.00,421,3,2022-12-20T10:18:57
52.20,20.30,68.54,14.00,417,2,2022-12-20T10:19:57
52.30,20.30,68.54,13.00,421,3,2022-12-20T10:20:57
52.40,20.30,68.54,13.00,422,3,2022-12-20T10:21:58
52.40,20.40,68.72,13.00,421,3,2022-12-20T10:22:58
52.40,20.40,68.72,15.00,426,3,2022-12-20T10:23:58
52.40,20.40,68.72,15.00,425,3,2022-12-20T10:24:58
52.40,20.40,68.72,16.00,423,3,2022-12-20T10:25:58
52.40,20.40,68.72,17.00,436,5,2022-12-20T10:26:58
52.40,20.50,68.90,18.00,428,4,2022-12-20T10:27:58
52.40,20.50,68.90,18.00,425,3,2022-12-20T10:28:58
52.50,20.50,68.90,17.00,427,4,2022-12-20T10:29:58
52.40,20.50,68.90,15.00,435,5,2022-12-20T10:30:58
