35.90,21.50,70.70,908.00,400,0,2022-12-12T13:48:49
35.80,21.50,70.70,906.00,400,0,2022-12-12T13:49:49
35.70,21.50,70.70,903.00,400,0,2022-12-12T13:50:50
35.80,21.50,70.70,907.00,409,1,2022-12-12T13:51:50
35.70,21.50,70.70,1042.00,446,7,2022-12-12T13:52:50
35.80,21.50,70.70,898.00,441,6,2022-12-12T13:53:50
35.70,21.50,70.70,996.00,425,3,2022-12-12T13:54:50
35.70,21.50,70.70,901.00,411,1,2022-12-12T13:55:50
35.70,21.50,70.70,899.00,402,0,2022-12-12T13:56:50
35.70,21.60,70.88,896.00,402,0,2022-12-12T13:57:50
35.70,21.60,70.88,1033.00,411,1,2022-12-12T13:58:50
35.70,21.60,70.88,947.00,400,0,2022-12-12T13:59:50
35.70,21.60,70.88,892.00,400,0,2022-12-12T14:00:50
35.70,21.50,70.70,882.00,400,0,2022-12-12T14:01:50
35.80,21.50,70.70,878.00,403,0,2022-12-12T14:02:50
35.80,21.50,70.70,879.00,400,0,2022-12-12T14:03:50
35.80,21.50,70.70,882.00,400,0,2022-12-12T14:04:51
35.80,21.50,70.70,940.00,402,0,2022-12-12T14:05:51
35.80,21.50,70.70,1068.00,407,1,2022-12-12T14:06:51
35.90,21.50,70.70,1127.00,405,0,2022-12-12T14:07:51
35.80,21.50,70.70,1127.00,400,0,2022-12-12T14:08:51
35.80,21.50,70.70,1130.00,411,1,2022-12-12T14:09:51
35.80,21.50,70.70,1122.00,414,2,2022-12-12T14:10:51
35.90,21.60,70.88,1117.00,411,1,2022-12-12T14:11:51
35.80,21.60,70.88,1121.00,407,1,2022-12-12T14:12:51
35.80,21.60,70.88,1117.00,402,0,2022-12-12T14:13:51
35.80,21.60,70.88,1106.00,402,0,2022-12-12T14:14:51
35.80,21.60,70.88,1094.00,400,0,2022-12-12T14:15:51
35.80,21.60,70.88,1082.00,400,0,2022-12-12T14:16:51
35.70,21.60,70.88,1075.00,405,0,2022-12-12T14:17:51
35.80,21.60,70.88,1069.00,422,3,2022-12-12T14:18:51
35.80,21.70,71.06,1042.00,475,11,2022-12-12T14:19:52
35.70,21.70,71.06,1030.00,454,8,2022-12-12T14:20:52
35.70,21.70,71.06,1028.00,445,6,2022-12-12T14:21:52
35.70,21.70,71.06,1009.00,426,3,2022-12-12T14:22:52
35.70,21.50,70.70,1009.00,426,3,2022-12-12T14:23:52
35.80,21.60,70.88,1023.00,422,3,2022-12-12T14:24:52
35.70,21.70,71.06,1019.00,415,2,2022-12-12T14:25:52
35.70,21.70,71.06,1015.00,408,1,2022-12-12T14:26:52
35.70,21.70,71.06,998.00,405,0,2022-12-12T14:27:52
35.70,21.70,71.06,994.00,408,1,2022-12-12T14:28:52
35.70,21.70,71.06,813.00,400,0,2022-12-12T14:29:52
35.70,21.70,71.06,806.00,408,1,2022-12-12T14:30:52
35.70,21.70,71.06,804.00,408,1,2022-12-12T14:31:52
35.80,21.70,71.06,798.00,408,1,2022-12-12T14:32:52
35.70,21.70,71.06,794.00,405,0,2022-12-12T14:33:52
35.80,21.70,71.06,790.00,405,0,2022-12-12T14:34:53
35.70,21.70,71.06,787.00,400,0,2022-12-12T14:35:53
35.80,21.70,71.06,785.00,400,0,2022-12-12T14:36:53
35.80,21.70,71.06,785.00,400,0,2022-12-12T14:37:53
35.80,21.70,71.06,788.00,403,0,2022-12-12T14:38:53
35.80,21.70,71.06,787.00,408,1,2022-12-12T14:39:53
35.80,21.70,71.06,784.00,400,0,2022-12-12T14:40:53
35.80,21.70,71.06,781.00,406,0,2022-12-12T14:41:53
35.80,21.70,71.06,781.00,406,0,2022-12-12T14:42:53
35.80,21.80,71.24,778.00,400,0,2022-12-12T14:43:53
35.80,21.70,71.06,774.00,402,0,2022-12-12T14:44:53
35.80,21.70,71.06,775.00,400,0,2022-12-12T14:45:53
35.80,21.80,71.24,809.00,400,0,2022-12-12T14:46:53
35.80,21.80,71.24,776.00,400,0,2022-12-12T14:47:53
