54.60,16.90,62.42,502.00,454,8,2022-12-19T10:06:29
53.90,17.00,62.60,508.00,400,0,2022-12-19T10:07:29
53.80,17.00,62.60,515.00,400,0,2022-12-19T10:08:29
53.80,17.00,62.60,510.00,414,2,2022-12-19T10:09:29
54.00,17.00,62.60,514.00,410,1,2022-12-19T10:10:29
54.00,17.00,62.60,514.00,410,1,2022-12-19T10:11:30
54.00,17.00,62.60,514.00,417,2,2022-12-19T10:12:30
54.20,17.00,62.60,518.00,421,3,2022-12-19T10:13:30
54.20,17.00,62.60,527.00,410,1,2022-12-19T10:14:30
54.20,17.00,62.60,530.00,413,1,2022-12-19T10:15:30
54.20,17.00,62.60,535.00,406,0,2022-12-19T10:16:30
54.20,17.00,62.60,536.00,407,1,2022-12-19T10:17:30
54.20,17.00,62.60,534.00,410,1,2022-12-19T10:18:30
54.30,17.00,62.60,530.00,402,0,2022-12-19T10:19:30
54.20,17.00,62.60,530.00,407,1,2022-12-19T10:20:30
54.30,17.00,62.60,533.00,416,2,2022-12-19T10:21:30
54.30,17.00,62.60,544.00,413,1,2022-12-19T10:22:30
54.30,17.00,62.60,561.00,407,1,2022-12-19T10:23:30
54.30,17.10,62.78,577.00,414,2,2022-12-19T10:24:30
54.20,17.10,62.78,596.00,422,3,2022-12-19T10:25:31
54.20,17.20,62.96,605.00,426,3,2022-12-19T10:26:31
54.30,17.20,62.96,614.00,417,2,2022-12-19T10:27:31
54.10,17.20,62.96,615.00,409,1,2022-12-19T10:28:31
54.10,17.20,62.96,610.00,426,3,2022-12-19T10:29:31
54.10,17.20,62.96,596.00,415,2,2022-12-19T10:30:31
54.10,17.20,62.96,581.00,418,2,2022-12-19T10:31:31
54.10,17.20,62.96,576.00,420,3,2022-12-19T10:32:31
54.10,17.20,62.96,584.00,426,3,2022-12-19T10:33:31
54.20,17.30,63.14,586.00,410,1,2022-12-19T10:34:31
54.10,17.30,63.14,578.00,416,2,2022-12-19T10:35:31
54.10,17.40,63.32,563.00,427,4,2022-12-19T10:36:31
54.10,17.40,63.32,547.00,424,3,2022-12-19T10:37:31
54.10,17.40,63.32,544.00,428,4,2022-12-19T10:38:31
54.10,17.40,63.32,543.00,422,3,2022-12-19T10:39:31
54.10,17.40,63.32,550.00,434,5,2022-12-19T10:40:32
54.10,17.40,63.32,556.00,433,5,2022-12-19T10:41:32
54.10,17.40,63.32,556.00,420,3,2022-12-19T10:42:32
54.00,17.40,63.32,536.00,425,3,2022-12-19T10:43:32
54.00,17.50,63.50,523.00,416,2,2022-12-19T10:44:32
54.00,17.50,63.50,531.00,428,4,2022-12-19T10:45:32
54.10,17.50,63.50,533.00,414,2,2022-12-19T10:46:32
53.90,17.50,63.50,523.00,407,1,2022-12-19T10:47:32
53.80,17.50,63.50,528.00,403,0,2022-12-19T10:48:32
53.70,17.60,63.68,541.00,422,3,2022-12-19T10:49:32
53.70,17.60,63.68,552.00,427,4,2022-12-19T10:50:32
53.70,17.80,64.04,571.00,413,1,2022-12-19T10:51:32
53.40,17.80,64.04,579.00,415,2,2022-12-19T10:52:32
53.30,18.00,64.40,577.00,423,3,2022-12-19T10:53:32
53.10,18.00,64.40,569.00,407,1,2022-12-19T10:54:33
52.70,18.10,64.58,559.00,410,1,2022-12-19T10:55:33
52.60,18.20,64.76,557.00,411,1,2022-12-19T10:56:33
52.50,18.30,64.94,557.00,410,1,2022-12-19T10:57:33
52.30,18.40,65.12,559.00,408,1,2022-12-19T10:58:33
52.30,18.40,65.12,576.00,411,1,2022-12-19T10:59:33
52.20,18.50,65.30,601.00,414,2,2022-12-19T11:00:33
52.10,18.60,65.48,614.00,413,1,2022-12-19T11:01:33
51.90,18.70,65.66,584.00,410,1,2022-12-19T11:02:33
51.80,18.80,65.84,573.00,411,1,2022-12-19T11:03:33
51.60,18.90,66.02,563.00,414,2,2022-12-19T11:04:33
51.50,18.90,66.02,549.00,422,3,2022-12-19T11:05:33
51.50,18.90,66.02,546.00,416,2,2022-12-19T11:06:33
51.40,19.00,66.20,538.00,413,1,2022-12-19T11:07:33
51.30,19.10,66.38,541.00,407,1,2022-12-19T11:08:34
51.20,19.20,66.56,544.00,411,1,2022-12-19T11:09:34
51.10,19.20,66.56,564.00,416,2,2022-12-19T11:10:34
51.10,19.20,66.56,613.00,410,1,2022-12-19T11:11:34
51.10,19.30,66.74,614.00,408,1,2022-12-19T11:12:34
50.90,19.40,66.92,614.00,410,1,2022-12-19T11:13:34
50.90,19.40,66.92,617.00,409,1,2022-12-19T11:14:34
50.80,19.50,67.10,592.00,411,1,2022-12-19T11:15:34
50.70,19.50,67.10,578.00,416,2,2022-12-19T11:16:34
50.80,19.50,67.10,568.00,413,1,2022-12-19T11:17:34
50.70,19.50,67.10,558.00,413,1,2022-12-19T11:18:34
50.60,19.60,67.28,556.00,418,2,2022-12-19T11:19:34
50.60,19.70,67.46,560.00,408,1,2022-12-19T11:20:34
50.40,19.70,67.46,552.00,406,0,2022-12-19T11:21:34
50.40,19.70,67.46,564.00,410,1,2022-12-19T11:22:35
50.30,19.80,67.64,563.00,405,0,2022-12-19T11:23:35
50.20,19.90,67.82,574.00,406,0,2022-12-19T11:24:35
50.20,19.90,67.82,572.00,414,2,2022-12-19T11:25:35
50.20,19.90,67.82,595.00,415,2,2022-12-19T11:26:35
50.20,19.90,67.82,588.00,410,1,2022-12-19T11:27:35
50.10,20.00,68.00,576.00,422,3,2022-12-19T11:28:35
50.10,20.00,68.00,572.00,416,2,2022-12-19T11:29:35
50.10,20.00,68.00,568.00,423,3,2022-12-19T11:30:35
50.10,20.00,68.00,573.00,410,1,2022-12-19T11:31:35
50.00,20.00,68.00,569.00,403,0,2022-12-19T11:32:35
49.90,20.10,68.18,553.00,422,3,2022-12-19T11:33:35
49.90,20.10,68.18,538.00,410,1,2022-12-19T11:34:35
50.00,20.10,68.18,568.00,414,2,2022-12-19T11:35:35
49.90,20.10,68.18,594.00,416,2,2022-12-19T11:36:35
50.00,20.10,68.18,599.00,426,3,2022-12-19T11:37:36
50.00,20.10,68.18,594.00,441,6,2022-12-19T11:38:36
50.00,20.20,68.36,595.00,436,5,2022-12-19T11:39:36
50.10,20.10,68.18,576.00,456,8,2022-12-19T11:40:36
50.10,20.20,68.36,571.00,487,13,2022-12-19T11:41:36
50.40,20.20,68.36,563.00,480,12,2022-12-19T11:42:36
50.30,20.20,68.36,599.00,491,13,2022-12-19T11:43:36
50.20,20.20,68.36,607.00,505,15,2022-12-19T11:44:36
50.20,20.30,68.54,591.00,486,13,2022-12-19T11:45:36
50.20,20.30,68.54,619.00,488,13,2022-12-19T11:46:36
50.10,20.30,68.54,657.00,491,13,2022-12-19T11:47:36
50.00,20.40,68.72,661.00,508,16,2022-12-19T11:48:36
50.00,20.40,68.72,661.00,495,14,2022-12-19T11:49:36
50.00,20.40,68.72,668.00,480,12,2022-12-19T11:50:36
49.80,20.50,68.90,659.00,478,11,2022-12-19T11:51:37
49.70,20.50,68.90,666.00,472,10,2022-12-19T11:52:37
49.60,20.60,69.08,643.00,456,8,2022-12-19T11:53:37
