48.40,21.70,71.06,1305.00,400,0,2022-12-19T13:09:24
48.10,21.90,71.42,1255.00,406,0,2022-12-19T13:10:24
48.00,21.90,71.42,987.00,400,0,2022-12-19T13:11:24
48.00,21.90,71.42,833.00,406,0,2022-12-19T13:12:24
48.00,21.90,71.42,818.00,400,0,2022-12-19T13:13:24
48.00,21.90,71.42,834.00,405,0,2022-12-19T13:14:24
47.90,21.90,71.42,977.00,407,1,2022-12-19T13:15:25
48.00,21.90,71.42,1129.00,402,0,2022-12-19T13:16:25
47.90,21.90,71.42,1214.00,411,1,2022-12-19T13:17:25
47.80,21.90,71.42,1181.00,405,0,2022-12-19T13:18:25
47.80,21.90,71.42,1108.00,411,1,2022-12-19T13:19:25
47.80,21.90,71.42,1026.00,413,1,2022-12-19T13:20:25
47.80,22.00,71.60,987.00,410,1,2022-12-19T13:21:25
47.70,22.00,71.60,1099.00,407,1,2022-12-19T13:22:25
47.60,22.00,71.60,1100.00,415,2,2022-12-19T13:23:25
47.60,22.10,71.78,1010.00,400,0,2022-12-19T13:24:25
47.50,22.00,71.60,870.00,400,0,2022-12-19T13:25:25
47.20,22.00,71.60,649.00,448,7,2022-12-19T13:26:25
47.30,21.90,71.42,616.00,442,6,2022-12-19T13:27:25
47.40,21.90,71.42,592.00,439,5,2022-12-19T13:28:25
47.40,21.90,71.42,585.00,445,6,2022-12-19T13:29:26
47.60,22.00,71.60,586.00,455,8,2022-12-19T13:30:26
47.60,22.10,71.78,590.00,448,7,2022-12-19T13:31:26
47.30,22.20,71.96,622.00,444,6,2022-12-19T13:32:26
47.20,22.20,71.96,684.00,446,7,2022-12-19T13:33:26
47.20,22.40,72.32,866.00,473,11,2022-12-19T13:34:26
47.20,22.50,72.50,886.00,480,12,2022-12-19T13:35:26
47.40,22.50,72.50,880.00,465,9,2022-12-19T13:36:26
47.30,22.50,72.50,896.00,460,9,2022-12-19T13:37:26
47.30,22.50,72.50,893.00,470,10,2022-12-19T13:38:26
47.30,22.50,72.50,861.00,466,10,2022-12-19T13:39:26
47.30,22.50,72.50,818.00,470,10,2022-12-19T13:40:26
47.50,22.50,72.50,831.00,470,10,2022-12-19T13:41:26
47.60,22.50,72.50,829.00,487,13,2022-12-19T13:42:26
47.60,22.50,72.50,714.00,486,13,2022-12-19T13:43:27
47.60,22.50,72.50,791.00,476,11,2022-12-19T13:44:27
47.70,22.60,72.68,788.00,485,12,2022-12-19T13:45:27
47.70,22.60,72.68,777.00,514,17,2022-12-19T13:46:27
47.80,22.60,72.68,776.00,517,17,2022-12-19T13:47:27
47.80,22.60,72.68,787.00,500,15,2022-12-19T13:48:27
47.80,22.60,72.68,745.00,526,19,2022-12-19T13:49:27
47.80,22.60,72.68,705.00,529,19,2022-12-19T13:50:27
47.90,22.60,72.68,670.00,533,20,2022-12-19T13:51:27
47.80,22.60,72.68,654.00,524,18,2022-12-19T13:52:27
47.90,22.60,72.68,671.00,519,18,2022-12-19T13:53:27
47.80,22.70,72.86,711.00,503,15,2022-12-19T13:54:27
47.80,22.70,72.86,699.00,503,15,2022-12-19T13:55:27
47.70,22.80,73.04,688.00,515,17,2022-12-19T13:56:27
47.70,22.80,73.04,679.00,519,18,2022-12-19T13:57:28
47.80,22.80,73.04,667.00,536,20,2022-12-19T13:58:28
47.90,22.80,73.04,661.00,542,21,2022-12-19T13:59:28
48.10,22.80,73.04,654.00,514,17,2022-12-19T14:00:28
47.90,22.80,73.04,641.00,524,18,2022-12-19T14:01:28
48.00,22.80,73.04,632.00,531,19,2022-12-19T14:02:28
48.10,22.80,73.04,635.00,524,18,2022-12-19T14:03:28
48.00,22.80,73.04,651.00,527,19,2022-12-19T14:04:28
48.10,22.80,73.04,658.00,526,19,2022-12-19T14:05:28
48.00,22.80,73.04,657.00,540,21,2022-12-19T14:06:28
48.20,22.80,73.04,637.00,508,16,2022-12-19T14:07:28
48.00,22.80,73.04,613.00,500,15,2022-12-19T14:08:28
48.10,22.90,73.22,592.00,503,15,2022-12-19T14:09:28
48.00,22.90,73.22,583.00,508,16,2022-12-19T14:10:28
48.00,22.90,73.22,575.00,514,17,2022-12-19T14:11:29
48.20,22.90,73.22,584.00,483,12,2022-12-19T14:12:29
48.00,22.90,73.22,598.00,436,5,2022-12-19T14:13:29
47.50,22.90,73.22,597.00,476,11,2022-12-19T14:14:29
47.80,22.80,73.04,597.00,486,13,2022-12-19T14:15:29
47.90,22.80,73.04,595.00,464,9,2022-12-19T14:16:29
47.70,22.80,73.04,591.00,459,8,2022-12-19T14:17:29
47.70,22.80,73.04,598.00,451,7,2022-12-19T14:18:29
47.60,22.80,73.04,607.00,442,6,2022-12-19T14:19:29
47.50,22.80,73.04,642.00,442,6,2022-12-19T14:20:29
47.50,22.80,73.04,680.00,400,0,2022-12-19T14:21:29
46.50,22.70,72.86,682.00,413,1,2022-12-19T14:22:29
46.10,22.20,71.96,665.00,411,1,2022-12-19T14:23:29
46.40,21.70,71.06,660.00,403,0,2022-12-19T14:24:30
