35.70,19.50,67.10,580.00,401,0,2022-12-13T13:48:28
35.50,19.80,67.64,599.00,400,0,2022-12-13T13:49:28
35.00,20.10,68.18,592.00,400,0,2022-12-13T13:50:28
34.50,20.30,68.54,590.00,400,0,2022-12-13T13:51:28
34.30,20.60,69.08,592.00,400,0,2022-12-13T13:52:28
34.20,20.70,69.26,592.00,400,0,2022-12-13T13:53:28
34.30,20.80,69.44,591.00,400,0,2022-12-13T13:54:28
33.90,20.90,69.62,593.00,405,0,2022-12-13T13:55:28
34.30,21.00,69.80,595.00,421,3,2022-12-13T13:56:28
34.20,21.10,69.98,594.00,401,0,2022-12-13T13:57:28
33.90,21.10,69.98,595.00,401,0,2022-12-13T13:58:28
33.70,21.10,69.98,598.00,400,0,2022-12-13T13:59:28
33.70,21.20,70.16,598.00,403,0,2022-12-13T14:00:28
33.70,21.30,70.34,596.00,400,0,2022-12-13T14:01:28
33.60,21.30,70.34,596.00,400,0,2022-12-13T14:02:29
33.60,21.30,70.34,599.00,451,7,2022-12-13T14:03:29
34.30,21.40,70.52,600.00,405,0,2022-12-13T14:04:29
33.60,21.40,70.52,604.00,403,0,2022-12-13T14:05:29
33.70,21.40,70.52,602.00,403,0,2022-12-13T14:06:29
33.50,21.50,70.70,600.00,409,1,2022-12-13T14:07:29
33.40,21.50,70.70,601.00,451,7,2022-12-13T14:08:29
34.80,21.50,70.70,602.00,589,28,2022-12-13T14:09:29
34.60,21.50,70.70,606.00,405,0,2022-12-13T14:10:29
33.60,21.60,70.88,621.00,400,0,2022-12-13T14:11:29
33.40,21.60,70.88,629.00,406,0,2022-12-13T14:12:29
33.40,21.70,71.06,638.00,402,0,2022-12-13T14:13:29
33.40,21.70,71.06,645.00,409,1,2022-12-13T14:14:29
33.50,21.70,71.06,648.00,408,1,2022-12-13T14:15:29
33.50,21.80,71.24,645.00,407,1,2022-12-13T14:16:29
