35.00,21.00,69.80,487.00,400,0,2022-12-13T10:40:54
34.70,21.10,69.98,446.00,400,0,2022-12-13T10:41:54
34.80,21.10,69.98,446.00,403,0,2022-12-13T10:42:54
34.70,21.10,69.98,446.00,402,0,2022-12-13T10:43:54
35.10,21.10,69.98,456.00,403,0,2022-12-13T10:44:54
35.00,21.10,69.98,525.00,400,0,2022-12-13T10:45:54
35.10,21.10,69.98,540.00,400,0,2022-12-13T10:46:54
34.70,21.10,69.98,530.00,400,0,2022-12-13T10:47:55
34.70,21.10,69.98,593.00,400,0,2022-12-13T10:48:55
34.80,21.10,69.98,538.00,405,0,2022-12-13T10:49:55
34.60,21.10,69.98,477.00,400,0,2022-12-13T10:50:55
34.60,21.10,69.98,516.00,400,0,2022-12-13T10:51:55
34.80,21.10,69.98,552.00,400,0,2022-12-13T10:52:55
34.70,21.20,70.16,472.00,402,0,2022-12-13T10:53:55
34.60,21.20,70.16,455.00,439,5,2022-12-13T10:54:55
34.80,21.30,70.34,463.00,400,0,2022-12-13T10:55:55
34.70,21.30,70.34,478.00,400,0,2022-12-13T10:56:55
34.50,21.30,70.34,496.00,400,0,2022-12-13T10:57:55
34.40,21.30,70.34,486.00,400,0,2022-12-13T10:58:55
34.50,21.30,70.34,497.00,409,1,2022-12-13T10:59:55
34.60,21.30,70.34,524.00,416,2,2022-12-13T11:00:55
34.80,21.30,70.34,521.00,400,0,2022-12-13T11:01:55
34.30,21.40,70.52,538.00,416,2,2022-12-13T11:02:56
34.40,21.40,70.52,468.00,400,0,2022-12-13T11:03:56
34.40,21.40,70.52,462.00,411,1,2022-12-13T11:04:56
34.50,21.40,70.52,460.00,411,1,2022-12-13T11:05:56
34.50,21.40,70.52,445.00,411,1,2022-12-13T11:06:56
34.50,21.40,70.52,438.00,405,0,2022-12-13T11:07:56
34.50,21.40,70.52,434.00,405,0,2022-12-13T11:08:56
34.50,21.40,70.52,432.00,400,0,2022-12-13T11:09:56
34.20,21.40,70.52,431.00,400,0,2022-12-13T11:10:56
34.30,21.40,70.52,435.00,400,0,2022-12-13T11:11:56
34.40,21.40,70.52,432.00,405,0,2022-12-13T11:12:56
34.30,21.40,70.52,440.00,417,2,2022-12-13T11:13:56
34.50,21.40,70.52,449.00,405,0,2022-12-13T11:14:56
34.30,21.40,70.52,452.00,415,2,2022-12-13T11:15:56
34.50,21.40,70.52,452.00,405,0,2022-12-13T11:16:57
34.40,21.40,70.52,458.00,400,0,2022-12-13T11:17:57
34.30,21.40,70.52,459.00,400,0,2022-12-13T11:18:57
34.30,21.50,70.70,456.00,401,0,2022-12-13T11:19:57
34.30,21.50,70.70,455.00,405,0,2022-12-13T11:20:57
34.40,21.50,70.70,452.00,400,0,2022-12-13T11:21:57
34.30,21.50,70.70,451.00,400,0,2022-12-13T11:22:57
34.30,21.50,70.70,443.00,400,0,2022-12-13T11:23:57
34.30,21.50,70.70,448.00,417,2,2022-12-13T11:24:57
34.40,21.50,70.70,446.00,405,0,2022-12-13T11:25:57
34.40,21.50,70.70,443.00,400,0,2022-12-13T11:26:57
34.30,21.50,70.70,439.00,400,0,2022-12-13T11:27:57
34.30,21.50,70.70,436.00,407,1,2022-12-13T11:28:57
34.40,21.50,70.70,432.00,403,0,2022-12-13T11:29:57
34.40,21.50,70.70,437.00,400,0,2022-12-13T11:30:57
34.30,21.50,70.70,439.00,400,0,2022-12-13T11:31:58
34.40,21.40,70.52,442.00,407,1,2022-12-13T11:32:58
34.30,21.40,70.52,442.00,400,0,2022-12-13T11:33:58
34.40,21.40,70.52,442.00,407,1,2022-12-13T11:34:58
34.40,21.40,70.52,444.00,400,0,2022-12-13T11:35:58
34.40,21.40,70.52,451.00,402,0,2022-12-13T11:36:58
34.40,21.50,70.70,450.00,409,1,2022-12-13T11:37:58
34.40,21.50,70.70,447.00,402,0,2022-12-13T11:38:58
34.30,21.50,70.70,439.00,400,0,2022-12-13T11:39:58
34.40,21.50,70.70,434.00,407,1,2022-12-13T11:40:58
34.40,21.50,70.70,431.00,400,0,2022-12-13T11:41:58
34.40,21.50,70.70,430.00,407,1,2022-12-13T11:42:58
34.30,21.50,70.70,431.00,400,0,2022-12-13T11:43:58
34.30,21.50,70.70,438.00,400,0,2022-12-13T11:44:58
34.30,21.50,70.70,446.00,420,3,2022-12-13T11:45:58
34.50,21.50,70.70,449.00,411,1,2022-12-13T11:46:59
34.50,21.50,70.70,450.00,405,0,2022-12-13T11:47:59
34.50,21.50,70.70,451.00,410,1,2022-12-13T11:48:59
34.80,21.50,70.70,443.00,405,0,2022-12-13T11:49:59
34.50,21.50,70.70,427.00,410,1,2022-12-13T11:50:59
34.50,21.50,70.70,414.00,403,0,2022-12-13T11:51:59
34.50,21.50,70.70,425.00,406,0,2022-12-13T11:52:59
34.50,21.60,70.88,436.00,400,0,2022-12-13T11:53:59
34.40,21.50,70.70,445.00,409,1,2022-12-13T11:54:59
34.50,21.50,70.70,444.00,482,12,2022-12-13T11:55:59
35.00,21.60,70.88,450.00,400,0,2022-12-13T11:56:59
34.50,21.60,70.88,451.00,402,0,2022-12-13T11:57:59
34.50,21.60,70.88,458.00,418,2,2022-12-13T11:58:59
34.70,21.60,70.88,465.00,409,1,2022-12-13T11:59:59
34.40,21.60,70.88,463.00,409,1,2022-12-13T12:01:00
34.40,21.60,70.88,464.00,400,0,2022-12-13T12:02:00
34.50,21.60,70.88,466.00,402,0,2022-12-13T12:03:00
34.50,21.60,70.88,465.00,400,0,2022-12-13T12:04:00
34.40,21.60,70.88,454.00,400,0,2022-12-13T12:05:00
34.60,21.50,70.70,448.00,406,0,2022-12-13T12:06:00
34.50,21.50,70.70,439.00,407,1,2022-12-13T12:07:00
34.60,21.60,70.88,433.00,409,1,2022-12-13T12:08:00
34.50,21.60,70.88,430.00,403,0,2022-12-13T12:09:00
34.60,21.50,70.70,433.00,402,0,2022-12-13T12:10:00
34.60,21.60,70.88,431.00,400,0,2022-12-13T12:11:00
34.50,21.50,70.70,418.00,407,1,2022-12-13T12:12:00
34.50,21.60,70.88,410.00,400,0,2022-12-13T12:13:00
